id,name,category,shortDescription,longDescription,address,latitude,longitude,openingHours,priceRange,averageRating,isPartner,imageUrls,highlights
db64d99a-857b-5c15-944c-396307802852,Parque das Três Ruas,Natureza,Parque linear recém-estruturado no bairro dos Bancários.,"Área verde de convivência urbana que conta com pistas de caminhada, ciclovia, playgrounds de madeira, praças e iluminação moderna, muito frequentada por moradores locais.","R. Bancário Sérgio Guerra - Bancários, João Pessoa - PB",-7.1522,-34.8389,24h (Espaço Público),1,4.6,False,https://upload.wikimedia.org/wikipedia/commons/1/1d/Orla_de_Joao_Pessoa_vista_do_alto.jpg|https://upload.wikimedia.org/wikipedia/commons/9/90/Praia_de_Cabo_Branco_Joao_Pessoa.jpg,Pista de cooper moderna|Playground infantil de madeira|Área arborizada e iluminada
4d2a1beb-86cc-55ae-975f-cc8f65a91f2f,Parque Ecológico Sanhauá,Natureza,Parque linear de preservação às margens do Rio Sanhauá.,"Área de lazer e conservação ecológica na foz do Rio Sanhauá, dotada de calçadão, mirantes de madeira para observação da avifauna e píer para barcos de passeio históricos.","Varadouro - Centro, João Pessoa - PB",-7.1089,-34.8933,24h (Espaço Público),1,4.4,False,https://upload.wikimedia.org/wikipedia/commons/6/6f/Varadouro_J_Pessoa_P_B.jpg|https://upload.wikimedia.org/wikipedia/commons/4/4b/Antigo_Hotel_Globo_-_Joao_Pessoa_-_Paraiba.jpg,Mirantes para o Rio Sanhauá|Passeios de barcos locais|Área de manguezal e mata nativa
46f2a7b4-cc36-52fe-8fdd-d55d36cd2c87,Parque Parahyba I,Natureza,Parque linear urbano no charmoso bairro do Bessa.,"Parque linear construído ao redor de lagoas naturais de drenagem do Bessa. Possui pista de cooper, ciclovia, quadras esportivas, playgrounds e arborização nativa.","Bessa, João Pessoa - PB",-7.0811,-34.8322,24h (Espaço Público),1,4.6,False,https://upload.wikimedia.org/wikipedia/commons/1/1d/Orla_de_Joao_Pessoa_vista_do_alto.jpg|https://upload.wikimedia.org/wikipedia/commons/f/fe/Praia_do_Bessa_Joao_Pessoa.jpg,Lagoas naturais preservadas|Pistas de cooper e ciclovias|Quadras de areia e grama
4c6ac709-1c00-5402-bde6-c0d0fb6daa32,Parque Parahyba II,Natureza,Segunda etapa do complexo de lazer linear do Bessa.,"Espaço urbano de convivência e lazer linear no Bessa. Reúne playgrounds infantis, academias ao ar livre, quiosques, áreas para passeio de pets e quadras de vôlei.","Bessa, João Pessoa - PB",-7.0764,-34.8336,24h (Espaço Público),1,4.5,False,https://upload.wikimedia.org/wikipedia/commons/1/1d/Orla_de_Joao_Pessoa_vista_do_alto.jpg|https://upload.wikimedia.org/wikipedia/commons/f/fe/Praia_do_Bessa_Joao_Pessoa.jpg,Playgrounds e pet places|Academia ao ar livre|Espaço verde para piqueniques
4ca3b54a-5568-59e9-a996-c20f8c988fc1,Parque Parahyba III,Natureza,Terceira etapa do parque urbano linear estendido do Bessa.,"Fase norte do Parque Parahyba que atende à região alta do Bessa. Conta com ampla pista de skate, praças contemplativas, ciclovia e iluminação moderna em LED.","Bessa, João Pessoa - PB",-7.0694,-34.8356,24h (Espaço Público),1,4.6,False,https://upload.wikimedia.org/wikipedia/commons/1/1d/Orla_de_Joao_Pessoa_vista_do_alto.jpg|https://upload.wikimedia.org/wikipedia/commons/f/fe/Praia_do_Bessa_Joao_Pessoa.jpg,Pista de skate profissional|Iluminação em LED moderna|Praça de convivência arborizada
9188b668-f792-5373-825c-92bcf8155f57,Lovina Beach Club,Lazer,Badalado beach club e restaurante de praia pé na areia em Cabedelo.,"Localizado em Ponta de Campina, Cabedelo, o Lovina combina lounges exclusivos pé na areia com bar de praia, shows nacionais nos fins de semana e culinária contemporânea.",Av. Governador Argemiro de Figueiredo - Cabedelo - PB,-7.0006,-34.8356,"Diariamente, 09:00 - 18:00 (Eventos estendem horários)",3,4.7,True,https://upload.wikimedia.org/wikipedia/commons/8/86/Ponta_de_Campina_Cabedelo.jpg|https://upload.wikimedia.org/wikipedia/commons/8/87/Praia_de_Intermares_Cabedelo.jpg,Estrutura pé na areia premium|Lounges exclusivos na praia|Shows e eventos frequentes
c271a981-d6af-5887-b538-ec6f3138a570,Restaurante Canoa dos Camarões,Gastronomia,Famoso restaurante especializado em pratos de frutos do mar.,"Restaurante tradicional da orla de Tambaú, especializado na culinária de camarões e peixes nobres. Famoso pelo rodízio de camarão e ambiente familiar climatizado.","Av. Almirante Tamandaré, 850 - Tambaú, João Pessoa - PB",-7.1122,-34.8219,"Diariamente, 11:30 - 23:00",3,4.6,False,https://upload.wikimedia.org/wikipedia/commons/d/df/Camar%C3%A3o_alho_e_%C3%B3leo.jpg|https://upload.wikimedia.org/wikipedia/commons/2/27/Praia_de_Tambau_-_Joao_Pessoa_-_Paraiba.jpg,Rodízio de camarão renomado|Frutos do mar selecionados|Localização privilegiada na orla
910cb0f2-8a23-51f2-ac80-3e78852133a9,Gulliver Mar,Gastronomia,Restaurante sofisticado com culinária contemporânea e vista do mar.,"Restaurante de alta gastronomia localizado na orla de Cabo Branco. Seu menu é assinado com foco em frutos do mar e carnes nobres grelhadas, servidos em um salão requintado com vista ampla para a praia.","Av. Cabo Branco, 5160 - Cabo Branco, João Pessoa - PB",-7.1283,-34.8194,"Diariamente, 12:00 - 23:30",4,4.8,False,https://upload.wikimedia.org/wikipedia/commons/3/30/Moqueca_capixaba.jpg|https://upload.wikimedia.org/wikipedia/commons/9/90/Praia_de_Cabo_Branco_Joao_Pessoa.jpg,Alta gastronomia contemporânea|Vista espetacular da praia|Adega de vinhos selecionados
914699a2-dee7-5551-b50e-efbd9f3780c5,Restaurante NAU Frutos do Mar,Gastronomia,Premiado restaurante de frutos do mar com arquitetura moderna.,"Parte de renomado grupo paraibano, o NAU destaca-se pelo design arquitetônico moderno e pratos requintados à base de camarões, peixes e lagostas, preparados com ingredientes regionais sofisticados.","R. Lupércio Branco, 755 - Manaíra, João Pessoa - PB",-7.1089,-34.8339,"Diariamente, 12:00 - 23:00",4,4.9,True,https://upload.wikimedia.org/wikipedia/commons/d/df/Camar%C3%A3o_alho_e_%C3%B3leo.jpg|https://upload.wikimedia.org/wikipedia/commons/3/30/Moqueca_capixaba.jpg,Pratos premiados de frutos do mar|Projeto de arquitetura premiado|Ambiente requintado e sofisticado
ed8f4f78-dc81-5112-8c94-0119c1e4a63e,Orama Rooftop,Gastronomia,Restaurante e bar contemporâneo localizado no topo da orla.,Restaurante sofisticado localizado no rooftop de hotel na orla de Cabo Branco. Oferece drinques autorais exclusivos e culinária contemporânea com vista aérea privilegiada para o mar de Jampa.,"Av. Cabo Branco, 2870 - Cabo Branco, João Pessoa - PB",-7.1264,-34.8197,"Diariamente, 12:00 - 00:00",4,4.7,False,https://upload.wikimedia.org/wikipedia/commons/1/1d/Orla_de_Joao_Pessoa_vista_do_alto.jpg|https://upload.wikimedia.org/wikipedia/commons/9/90/Praia_de_Cabo_Branco_Joao_Pessoa.jpg,Rooftop com vista panorâmica do mar|Drinques autorais exclusivos|Culinária autoral moderna
d29205f7-803d-546f-9a7d-981c3200a99c,Quintal do Cuscuz,Gastronomia,Restaurante aconchegante com receitas típicas no Bessa.,"Charmoso restaurante de culinária nordestina contemporânea localizado no Bessa. É famoso pelos cuscuzes recheados gourmets, carnes de sol e petiscos regionais servidos em ambiente agradável.","Bessa, João Pessoa - PB",-7.0833,-34.8294,"Terça a Domingo, 16:00 - 23:30",2,4.6,False,https://upload.wikimedia.org/wikipedia/commons/8/82/Cuscuz_nordestino_com_ovo.jpg|https://upload.wikimedia.org/wikipedia/commons/9/91/Cuscuz_nordestino_com_manteiga.jpg,Cuscuz gourmet recheado|Ambiente de quintal aconchegante|Preço muito acessível
f4868eee-03a7-5888-b2f1-c05ab703fb87,Boteco Cabo Branco,Gastronomia,Tradicional bar com petiscos regionalistas na orla de Cabo Branco.,"Boteco clássico à beira-mar de Cabo Branco, muito procurado nos fins de tarde para chopp gelado, espetinhos, caldinhos tradicionais e petiscos de carne de sol com queijo coalho.","Av. Cabo Branco, 2500 - Cabo Branco, João Pessoa - PB",-7.1211,-34.8211,"Diariamente, 11:00 - 00:00",2,4.5,False,https://upload.wikimedia.org/wikipedia/commons/f/fb/Bai%C3%A3o_de_dois_e_carne_de_sol.jpg|https://upload.wikimedia.org/wikipedia/commons/9/90/Praia_de_Cabo_Branco_Joao_Pessoa.jpg,Chopp gelado de frente para o mar|Petiscos de boteco nordestino|Visual animado nos fins de semana
04399799-172a-53b6-8f05-88e51ee4c30e,Praiano Bar,Gastronomia,Bar de praia contemporâneo localizado no coração de Tambaú.,"Bar de praia descontraído com mesas na areia e no calçadão de Tambaú. Serve drinques tropicais, peixes fritos e petiscos ao som de bandas locais de pop, reggae e MPB.","Calçadão de Tambaú, João Pessoa - PB",-7.1178,-34.8222,"Diariamente, 10:00 - 23:00",2,4.4,False,https://upload.wikimedia.org/wikipedia/commons/2/27/Praia_de_Tambau_-_Joao_Pessoa_-_Paraiba.jpg|https://upload.wikimedia.org/wikipedia/commons/f/fb/Praia_de_Tambau.jpg,Música ao vivo na areia|Drinques tropicais refrescantes|Localizado no polo de Tambaú
19d11869-6c07-5eb2-b483-be47fb6b9dcb,Lovina Ponta de Campina,Lazer,Lounge bar pé na areia com visual requintado em Cabedelo.,"Lounge bar à beira-mar na paradisíaca praia de Ponta de Campina. Oferece espreguiçadeiras, drinques e pratos de frutos do mar com ótima trilha sonora em ambiente relaxante.","Ponta de Campina, Cabedelo - PB",-7.0261,-34.8294,"Diariamente, 09:00 - 18:00",3,4.6,False,https://upload.wikimedia.org/wikipedia/commons/8/86/Ponta_de_Campina_Cabedelo.jpg|https://upload.wikimedia.org/wikipedia/commons/6/69/Praia_de_Camboinha_Cabedelo.jpg,Espreguiçadeiras beira-mar|Mar de águas mornas e calmas|Ótima trilha sonora lounge
8b5ff7f4-526c-55ea-ac4e-e28066886de8,Shopping Manaíra,Compras,O maior centro de compras e lazer do estado da Paraíba.,"O maior shopping center de João Pessoa, com centenas de lojas nacionais e internacionais, ampla praça de alimentação, salas de cinema de última geração e espaço de diversão familiar.","Av. Flávio Ribeiro Coutinho, 805 - Manaíra, João Pessoa - PB",-7.1056,-34.8411,"Segunda a Sábado, 10:00 - 22:00; Domingo, 12:00 - 22:00",3,4.5,False,https://upload.wikimedia.org/wikipedia/commons/1/1d/Orla_de_Joao_Pessoa_vista_do_alto.jpg|https://upload.wikimedia.org/wikipedia/commons/f/fe/Praia_de_Manaira_Joao_Pessoa.jpg,O maior shopping da Paraíba|Cinemas de última geração|Ampla gama de lojas e restaurantes
0b792314-771e-54dd-a914-cc08479f7b66,Shopping Mangabeira,Compras,Moderno shopping center localizado no Litoral Sul da cidade.,"Moderno centro de compras do bairro de Mangabeira, inaugurado em 2014. Oferece dezenas de lojas, boliche de última geração, praça de alimentação com ótimas opções e espaço infantil.","Av. Hilton Souto Maior, s/n - Mangabeira, João Pessoa - PB",-7.1644,-34.8436,"Segunda a Sábado, 10:00 - 22:00; Domingo, 12:00 - 22:00",3,4.6,False,https://upload.wikimedia.org/wikipedia/commons/c/cc/Lagoa_Jampa.jpg|https://upload.wikimedia.org/wikipedia/commons/1/1d/Orla_de_Joao_Pessoa_vista_do_alto.jpg,Boliche moderno e completo|Fácil acesso no Litoral Sul|Grande diversidade comercial
74fb80c0-8bc2-5fb0-8638-ebc2014a860f,Centro de Turismo de Tambaú,Compras,Galeria coberta de artesanato e agências na orla de Tambaú.,"Importante galeria turística na orla de Tambaú. Reúne dezenas de boxes de artesanato local, lojas de roupas e agências de viagens que vendem passeios de buggy e catamarãs.","Av. Almirante Tamandaré - Tambaú, João Pessoa - PB",-7.1147,-34.8236,"Diariamente, 09:00 - 21:00",2,4.4,False,https://upload.wikimedia.org/wikipedia/commons/3/30/Crafts_in_Jo%C3%A3o_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/c/cd/Feirinha_Tamba%C3%BA_Jampa.jpg,Agências de passeios integradas|Galeria coberta e confortável|Artesanato e moda praia
d30c00dd-9638-55f9-8bfd-c9aa448df85d,Mercado Público da Torre,Compras,"Tradicional mercado de frutas, temperos e comidas de bairro.","Tradicional mercado do bairro da Torre, muito frequentado pelos moradores. É famoso pelas barracas de frutas frescas e regionais, temperos nordestinos e pequenos boxes de comidas típicas.","Av. Barão de Mamanguape - Torre, João Pessoa - PB",-7.1294,-34.8522,"Diariamente, 06:00 - 17:00",1,4.2,False,https://upload.wikimedia.org/wikipedia/commons/0/07/Mercado_p%C3%BAblico_de_produtos.jpg|https://upload.wikimedia.org/wikipedia/commons/3/30/Crafts_in_Jo%C3%A3o_Pessoa.jpg,Frutas tropicais frescas|Temperos do Nordeste|Preços populares
785c92bd-4b96-559f-9738-5f9b4c6dfa4f,Mercado Público de Tambaú,Compras,Mercado popular de frutas e itens gerais no centro de Tambaú.,"Mercado público que atende à comunidade e turistas da região de Tambaú, com bancas de frutas frescas, castanhas e pequenos boxes comerciais populares.","R. Gen. Edson Ramalho - Tambaú, João Pessoa - PB",-7.1175,-34.8283,"Diariamente, 06:00 - 18:00",1,4.2,False,https://upload.wikimedia.org/wikipedia/commons/0/07/Mercado_p%C3%BAblico_de_produtos.jpg|https://upload.wikimedia.org/wikipedia/commons/c/cd/Feirinha_Tamba%C3%BA_Jampa.jpg,Venda de castanhas de caju|Frutas frescas locais|Localização central no bairro
97d0dc3a-dc64-5cd3-a05b-69dd0bff784d,Galeria de Artesanato da orla,Compras,Pequena e agradável feira de artesanato na orla de Cabo Branco.,"Espaço coberto e charmoso com boxes de artesãos da orla, vendendo rendas, bijuterias em sementes de coco e lembranças personalizadas da Paraíba.","Av. Cabo Branco - Cabo Branco, João Pessoa - PB",-7.1244,-34.8197,"Diariamente, 16:00 - 22:30",2,4.4,False,https://upload.wikimedia.org/wikipedia/commons/3/30/Crafts_in_Jo%C3%A3o_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/c/cd/Feirinha_Tamba%C3%BA_Jampa.jpg,Artesanato e lembranças|Ambiente agradável na orla|Ótimo passeio no fim de tarde
d18b380f-6c70-5ad1-8cfb-20d1e3570ff3,Sereia de Carapibus,Natureza,Histórica estátua de sereia nas piscinas naturais de Carapibus.,"Histórico monumento de sereia fixado sobre arrecifes em frente à praia de Carapibus. Fica totalmente acessível a pé durante as marés baixas, formando um belo ponto para fotos.","Recifes de Carapibus, Conde - PB",-7.2891,-34.8094,Varia de acordo com a maré baixa (Consulte a tábua de marés),1,4.6,False,https://upload.wikimedia.org/wikipedia/commons/a/ad/Praia_de_Carapibus_Conde.jpg|https://upload.wikimedia.org/wikipedia/commons/8/8a/Praia_do_Amor_Conde_PB.jpg,Estátua histórica da sereia|Acessível na maré baixa|Belíssimo local para fotos
f61ed2a3-d02d-5e31-a1b3-1fb79e626361,Ponta do Seixas,Natureza,O extremo oriental absoluto do continente sul-americano.,"A ponta do Seixas é o ponto mais oriental do continente americano e consequentemente da parte continental do Brasil. Localiza-se a leste da cidade de João Pessoa, capital do estado da Paraíba, a quatorze quilômetros do centro da cidade e a três quilômetros ao sul do bairro de Cabo Branco.
Ao lado da ponta do Seixas, sobre uma falésia constantemente erodida pelas ondas, assenta-se o farol do Cabo B...","Ponta do Seixas, João Pessoa - PB",-7.1491,-34.7936,24h (Espaço Público),1,4.7,False,https://upload.wikimedia.org/wikipedia/commons/d/d1/Ponta_do_Seixas_Jamp.jpg|https://upload.wikimedia.org/wikipedia/commons/2/21/Piscinas_Naturais_do_Seixas.jpg|https://upload.wikimedia.org/wikipedia/commons/9/93/Ponta_do_Seixas_Jo%C3%A3o_Pessoa.jpg,Extremo oriental continental|Visual geográfico icônico|Águas calmas e mornas
8697067a-31bf-51f6-8e33-ad71f5e67617,Mirante de Tambaba,Natureza,Espetacular mirante natural no topo do cânion de Tambaba.,Localizado sobre as altas falésias que cercam a praia de Tambaba. Proporciona vista panorâmica única e selvagem da enseada naturista e do oceano Atlântico.,"Acesso via praia de Tambaba, Conde - PB",-7.3622,-34.7969,24h (Espaço Público),1,4.8,False,https://upload.wikimedia.org/wikipedia/commons/b/b8/Praia_de_Tambaba_Conde_PB.jpg|https://upload.wikimedia.org/wikipedia/commons/e/eb/Tambaba_W-9167_03.jpg,Vista aérea de Tambaba|Visual das falésias selvagens|Ponto fotográfico imperdível
4a7b59d9-b217-52bf-bb9b-a01d0abbfe6e,Paróquia Santo Antônio de Pádua,Histórico,Charmosa igreja histórica no bairro de Tambaú.,"Paróquia acolhedora localizada no bairro residencial de Tambaú, de arquitetura clássica. É muito querida pelos paroquianos e sedia festividades tradicionais do padroeiro.","R. Dep. José Mariz - Tambaú, João Pessoa - PB",-7.1128,-34.8291,"Diariamente, 08:00 - 18:00",1,4.6,False,https://upload.wikimedia.org/wikipedia/commons/d/d1/Catedral_Nossa_Senhora_das_Neves.jpg|https://upload.wikimedia.org/wikipedia/commons/e/e4/Centro_Hist%C3%B3rico_de_Jo%C3%A3o_Pessoa.jpg,Comunidade ativa local|Missa tradicional de Santo Antônio|Ambiente muito acolhedor
9dc707d5-2428-51f8-8f80-ccbd17f5c68a,Igreja Nossa Senhora do Rosário,Histórico,Uma das igrejas históricas do centro da cidade.,"Igreja erguida no centro de João Pessoa, dedicada à Nossa Senhora do Rosário. Apresenta arquitetura antiga e pinturas religiosas de valor histórico local.","R. do Rosário - Centro, João Pessoa - PB",-7.1161,-34.8856,"Segunda a Sexta, 08:00 - 12:00",1,4.5,False,https://upload.wikimedia.org/wikipedia/commons/c/cd/Igreja_da_Misericordia_Joao_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/e/e4/Centro_Hist%C3%B3rico_de_Jo%C3%A3o_Pessoa.jpg,Arquitetura religiosa colonial|Sombreada praça em frente|Patrimônio cultural local
28305ac4-0e1a-55e5-8f65-40e5f9f7fbde,Igreja de São Bento,Histórico,Histórica igreja que integra o conjunto beneditino no Centro.,Igreja de São Bento pode referir-se a:,"R. de São Bento - Centro, João Pessoa - PB",-7.1128,-34.8872,"Segunda a Sexta, 08:00 - 12:00",1,4.6,False,https://upload.wikimedia.org/wikipedia/commons/c/c4/Igreja_de_Sao_Bento_Joao_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/6/6f/Varadouro_J_Pessoa_P_B.jpg,Integrada ao Mosteiro|Construção do século XVII|Lindo coreto na praça lateral
50f3c00d-702d-549a-acd4-1880aa18326c,Igreja de São Francisco,Histórico,A monumental igreja barroca do centro histórico da cidade.,"Igreja de São Francisco ou Catedral de São Francisco pode referir-se a:
Igreja e Convento de São Francisco (La Paz) — na Bolívia
Igreja de São Francisco (Cochim) — na Índia
Igreja de São Francisco a Ripa — em Roma, Itália","Praça São Francisco - Centro, João Pessoa - PB",-7.1128,-34.8858,"Terça a Domingo, 09:00 - 16:00",2,4.9,False,https://upload.wikimedia.org/wikipedia/commons/e/e4/JoaoPessoa_ConventoSaoFrancisco.JPG|https://upload.wikimedia.org/wikipedia/commons/6/67/Igreja_de_S%C3%A3o_Francisco%2C_Jo%C3%A3o_Pessoa%2C_PB.jpg,Teto pintado em perspectiva|Portal de cantaria barroco monumental|Painéis históricos de azulejos
75beee9d-e75a-50a7-ac1a-9573bae99f12,Parque Ecológico Bosque dos Sonhos,Natureza,Área de lazer e mirantes nas falésias da Ponta do Seixas.,"Parque privado de conservação e turismo localizado nas falésias de Cabo Branco. Oferece mirante com vista da praia, lojas de artesanato rústicas e trilhas leves.","Av. Cabo Branco - Cabo Branco, João Pessoa - PB",-7.1486,-34.7969,"Diariamente, 08:00 - 18:00",1,4.5,False,https://upload.wikimedia.org/wikipedia/commons/c/c9/Farol_Cabo_Branco_Jampa.jpg|https://upload.wikimedia.org/wikipedia/commons/e/eb/Joao_Pessoa_Paraiba_Farol_do_Cabo_Branco2.jpg,Mirantes de madeira rústicos|Trilhas em mata nativa|Artesanato e comidas locais
79c1b728-2a63-59c9-aac2-95067a43858e,Canyon do Coqueirinho,Natureza,Formação de desfiladeiro de argila colorida no Conde.,"Raro cânion formado pela erosão fluvial e pluvial sobre falésias de argilas multicoloridas na praia de Coqueirinho, cercado por exuberante vegetação tropical.","Acesso via praia de Coqueirinho, Conde - PB",-7.3244,-34.8147,24h (Espaço Público),1,4.8,False,https://upload.wikimedia.org/wikipedia/commons/c/cb/Canyon_de_Coqueirinho_Conde.jpg|https://upload.wikimedia.org/wikipedia/commons/0/02/Praia_de_Coqueirinho_-_Paraiba.jpg,Cânions multicoloridos argilosos|Caminho ecológico preservado|Visual fotográfico deslumbrante
9f7ae853-d798-513c-9590-0b0a0c2c9111,Castelo da Princesa,Natureza,Bela formação rochosa esculpida nas falésias de Coqueirinho.,Conjunto de falésias esculpidas pelo vento e pela chuva que se assemelham às torres de um castelo medieval. É um dos marcos geológicos mais fotografados do Conde.,"Coqueirinho, Conde - PB",-7.3272,-34.8169,24h (Espaço Público),1,4.7,False,https://upload.wikimedia.org/wikipedia/commons/a/a2/Praia_de_Lucena_PB.jpg|https://upload.wikimedia.org/wikipedia/commons/9/97/Capela_de_Nossa_Senhora_da_Guia_%281RC_7922%29.jpg,Formação de castelo medieval|Argilas multicoloridas|Acessível por trilhas guiadas
01fce5ce-94f2-5c59-b070-55206490dc08,Mirante Sky Beach,Lazer,Point de contemplação da orla com bar e música ao vivo.,"Lounge e bar localizado em ponto alto de Cabo Branco, propiciando excelente vista do pôr do sol e da praia, regado a drinques e música ao vivo nos fins de tarde.","Cabo Branco, João Pessoa - PB",-7.1361,-34.8089,"Quarta a Domingo, 16:00 - 23:00",3,4.6,False,https://upload.wikimedia.org/wikipedia/commons/9/90/Praia_de_Cabo_Branco_Joao_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/1/1d/Orla_de_Joao_Pessoa_vista_do_alto.jpg,Visual panorâmico do mar|Música ao vivo e Djs|Drinques tropicais autorais
fa3d676c-6bb2-5ea9-87dc-fed4ab3bdff5,Parque Três Ruas,Natureza,Parque linear recém-inaugurado no bairro dos Bancários.,"Área verde urbana requalificada com amplas pistas de caminhada, ciclovias sinalizadas, praça de alimentação com quiosques móveis e áreas de convívio familiar.","Bancários, João Pessoa - PB",-7.1528,-34.8394,24h (Espaço Público),1,4.6,False,https://upload.wikimedia.org/wikipedia/commons/1/1d/Orla_de_Joao_Pessoa_vista_do_alto.jpg|https://upload.wikimedia.org/wikipedia/commons/9/90/Praia_de_Cabo_Branco_Joao_Pessoa.jpg,Pistas de corrida e cooper|Áreas verdes para convivência|Playgrounds ecológicos de madeira
efe31bee-c68c-547d-aeee-10b4a10b232f,Centro Turístico de Tambaú,Compras,Mercado coberto de artesanato e agências de turismo na orla.,"Galeria comercial que concentra boxes de venda de artesanato paraibano, rendas, camisetas e lembranças de João Pessoa, além de balcões de operadoras turísticas locais.","Av. Almirante Tamandaré - Tambaú, João Pessoa - PB",-7.1145,-34.8239,"Diariamente, 09:00 - 21:00",2,4.4,False,https://upload.wikimedia.org/wikipedia/commons/3/30/Crafts_in_Jo%C3%A3o_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/c/cd/Feirinha_Tamba%C3%BA_Jampa.jpg,Central de passeios turísticos|Boxes de artesanato diversificados|Localizado em frente ao hotel Tambaú
f1acc26d-a7f8-55f4-95b9-778e9cd91af1,Mercado de Artesanato de Tambaú,Compras,Destaque comercial de artesanato na orla central de Tambaú.,"Ponto de comércio de suvenires tradicionais de João Pessoa, oferecendo lembrancinhas de argila, rendas de bilro, panos de prato decorados e cachaças da Paraíba.","Av. Almirante Tamandaré - Tambaú, João Pessoa - PB",-7.1147,-34.8231,"Diariamente, 10:00 - 22:00",2,4.5,False,https://upload.wikimedia.org/wikipedia/commons/3/30/Crafts_in_Jo%C3%A3o_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/c/cd/Feirinha_Tamba%C3%BA_Jampa.jpg,Localizado no polo hoteleiro|Variedade de doces típicos|Artesanato regional completo
5c706a39-199c-5650-9a85-2ada8afb1083,Estação das Artes,Cultura,Prédio anexo da Estação Cabo Branco com galerias expositivas.,"Prédio integrado ao complexo projetado por Oscar Niemeyer, focado em receber exposições artísticas de artes visuais, oficinas educativas e apresentações de dança e teatro.","Av. João Cirilo da Silva - Altiplano, João Pessoa - PB",-7.1469,-34.8019,"Terça a Domingo, 09:00 - 18:00",1,4.6,False,https://upload.wikimedia.org/wikipedia/commons/1/1d/Estacao_Cabo_Branco_2.jpg|https://upload.wikimedia.org/wikipedia/commons/4/4b/Esta%C3%A7%C3%A3o_Cabo_Branco.jpg,Galeria de artes visuais moderna|Integrado ao complexo Niemeyer|Entrada gratuita
